,IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad
28136,28137,2017-10-14,2017-10-20,3,1081,20,3186,42979,,2.0
28164,28165,2019-09-02,2019-09-07,3,3407,20,3186,42795,,2.0
28173,28174,2015-03-10,2015-03-17,3,1626,20,3186,42873,,1.0
28183,28184,2015-10-10,2015-10-15,3,1627,20,3186,42866,199.0,
28200,28201,2017-12-23,2017-12-28,2,861,20,3186,42863,,3.0
28222,28223,2015-01-07,2015-01-08,1,433,20,3186,42947,,2.0
28236,28237,2017-06-06,2017-06-11,1,538,20,3186,42919,,
28238,28239,2017-08-15,2017-08-20,3,713,20,3186,42943,2190.0,
28260,28261,2015-10-26,2015-10-28,3,340,20,3186,42977,,3.0
28289,28290,2019-03-04,2019-03-09,3,412,20,3186,42967,3365.0,
28310,28311,2016-11-26,2016-11-30,3,3091,20,3186,43019,413.0,
28329,28330,2020-04-16,2020-04-18,1,2886,20,3186,42851,137.0,
28392,28393,2015-05-18,2015-05-19,2,890,21,3300,42767,,3.0
28398,28399,2016-09-27,2016-10-02,2,3333,21,3300,42788,421.96,
28420,28421,2015-03-12,2015-03-17,2,1201,21,3300,42823,,3.0
28431,28432,2016-09-07,2016-09-11,2,1521,21,3300,42884,498.0,
28440,28441,2018-01-04,2018-01-11,2,3066,21,3300,42832,818.84,
28472,28473,2016-06-17,2016-06-18,2,1826,21,3300,42948,,20.0
28477,28478,2016-11-24,2016-11-29,2,3398,21,3300,42899,,1.0
28487,28488,2018-02-19,2018-02-27,2,1096,21,3300,42939,2915.0,
28493,28494,2019-03-20,2019-03-22,2,902,21,3300,42942,2749.0,
28585,28586,2020-03-06,2020-03-07,2,3127,21,3300,42857,542.0,
28612,28613,2017-12-08,2017-12-16,2,1122,21,3363,42995,364.0,
28614,28615,2020-01-01,2020-01-09,2,854,21,3363,43012,510.0,
28618,28619,2015-06-18,2015-06-24,2,1056,21,3363,42828,,2.0
28648,28649,2016-03-03,2016-03-07,2,1078,21,3363,42765,1938.42,
28664,28665,2019-04-25,2019-05-02,2,376,21,3363,42763,,3.0
28735,28736,2016-06-17,2016-06-18,2,1826,21,3363,42948,,1.0
28782,28783,2016-11-05,2016-11-08,2,132,21,3363,43010,387.0,
28817,28818,2016-07-11,2016-07-15,2,920,21,3363,43018,,2.0
28855,28856,2016-11-18,2016-11-19,2,1382,21,3099,42886,,2.0
28885,28886,2019-07-19,2019-07-27,2,1550,21,3099,42940,,2.0
28894,28895,2015-01-29,2015-01-30,2,587,21,3099,42818,,2.0
28934,28935,2015-12-19,2015-12-23,2,835,21,3099,42830,486.42,
29021,29022,2020-04-15,2020-04-23,2,2710,21,3099,42903,269.0,
29022,29023,2015-01-13,2015-01-18,2,692,21,3099,43013,,1.0
29023,29024,2015-02-23,2015-02-26,2,859,21,3099,43000,374.0,
29024,29025,2015-04-25,2015-04-28,2,1566,21,3099,42963,,2.0
29025,29026,2015-05-21,2015-05-28,2,2697,21,3099,42994,,3.0
29036,29037,2016-08-22,2016-08-25,2,3244,21,3099,42972,,3.0
29049,29050,2018-02-20,2018-02-25,2,1736,21,3099,42985,1456.0,
29087,29088,2020-02-13,2020-02-18,2,1565,21,3099,42981,,3.0
29095,29096,2020-04-17,2020-04-23,2,2699,21,3099,43038,,2.0
29101,29102,2017-03-10,2017-03-11,2,1720,21,3303,42824,,2.0
29166,29167,2017-09-16,2017-09-21,2,2371,21,3303,42759,1800.48,
29199,29200,2016-12-17,2016-12-18,2,686,21,3303,42850,,2.0
29329,29330,2017-10-20,2017-10-24,2,2640,21,3303,43043,115900.0,
29354,29355,2015-01-19,2015-01-27,2,469,21,3339,42887,498.0,
29361,29362,2019-03-07,2019-03-10,2,1876,21,3339,42948,,2.0
29364,29365,2015-07-07,2015-07-15,2,984,21,3339,43016,,2.0
29384,29385,2017-02-15,2017-02-23,2,1834,21,3339,42910,,2.0
29389,29390,2018-12-19,2018-12-22,2,1254,21,3339,42973,123.0,
29414,29415,2016-11-22,2016-11-30,2,3355,21,3339,42791,,2.0
29438,29439,2020-02-19,2020-02-24,2,483,21,3339,42785,,2.0
29441,29442,2015-05-30,2015-06-04,2,2926,21,3339,42823,,2.0
29456,29457,2016-11-09,2016-11-10,2,2340,21,3339,42856,481.0,
29475,29476,2019-06-14,2019-06-15,2,2667,21,3339,42848,,3.0
29539,29540,2015-06-16,2015-06-19,2,1207,21,3339,42972,2741.0,
29577,29578,2019-05-24,2019-05-25,2,1108,21,3339,42968,3445.0,
29620,29621,2020-05-01,2020-05-04,2,1063,21,3339,42928,123.0,
29640,29641,2016-08-25,2016-09-02,2,2820,21,3766,42961,,3.0
29675,29676,2016-01-25,2016-01-27,2,576,21,3766,42791,258.28,
29698,29699,2019-03-12,2019-03-16,2,1578,21,3766,42812,,2.0
29713,29714,2016-01-18,2016-01-19,2,1480,21,3766,42865,,3.0
29717,29718,2016-04-23,2016-04-30,2,430,21,3766,42839,353.32,
29756,29757,2015-05-23,2015-05-28,2,2917,21,3766,42928,123.0,
29769,29770,2016-06-17,2016-06-18,2,1826,21,3766,42948,,3.0
29792,29793,2019-06-28,2019-06-30,2,132,21,3766,42904,135.0,
29809,29810,2016-04-05,2016-04-06,2,1811,21,3766,42957,2789.0,
29820,29821,2017-11-11,2017-11-15,2,738,21,3766,42963,,2.0
29877,29878,2018-03-22,2018-03-23,2,48,22,3576,42860,,2.0
29933,29934,2017-05-11,2017-05-16,2,559,22,3576,42768,,1.0
29984,29985,2017-05-27,2017-06-03,2,1141,22,3576,42876,560.0,
30012,30013,2015-08-10,2015-08-12,2,8,22,3576,42938,2679.0,
30023,30024,2016-12-09,2016-12-10,2,2852,22,3576,42887,,2.0
30024,30025,2017-03-22,2017-03-23,2,906,22,3576,42934,1789.0,
30037,30038,2018-07-02,2018-07-07,2,1304,22,3576,42893,,1.0
30044,30045,2019-02-25,2019-03-01,2,1519,22,3576,42892,,2.0
30101,30102,2017-12-20,2017-12-25,2,1835,22,3576,43031,1191.0,
30173,30174,2018-12-26,2019-01-03,2,1675,22,3643,43005,,2.0
30182,30183,2015-08-28,2015-09-02,2,1557,22,3643,42760,,1.0
30190,30191,2017-01-23,2017-01-25,2,543,22,3643,42765,1938.42,
30232,30233,2016-09-14,2016-09-15,2,434,22,3643,42837,430.32,
30287,30288,2018-03-03,2018-03-07,2,568,22,3643,42949,,2.0
30350,30351,2020-05-28,2020-06-02,2,1827,22,3643,43002,,2.0
30395,30396,2015-05-15,2015-05-18,3,873,23,3876,42953,,2.0
30437,30438,2015-03-14,2015-03-19,3,2758,23,3876,42787,,3.0
30441,30442,2015-10-09,2015-10-10,3,2773,23,3876,42793,871.86,
30450,30451,2017-02-09,2017-02-14,1,1415,23,3876,42771,,2.0
30480,30481,2016-01-23,2016-01-28,3,406,23,3876,42849,1542.0,
30517,30518,2016-08-01,2016-08-08,3,281,23,3876,42948,,1.0
30534,30535,2018-07-19,2018-07-21,3,222,23,3876,42892,515.0,
30566,30567,2018-02-01,2018-02-06,2,1679,23,3876,43011,387.0,
30569,30570,2018-10-02,2018-10-07,3,965,23,3876,42952,3978.0,
30578,30579,2019-08-17,2019-08-22,1,679,23,3876,42965,2281.0,
30634,30635,2017-06-06,2017-06-09,1,169,23,3504,42898,515.0,
30654,30655,2016-08-04,2016-08-10,1,2675,23,3504,42874,560.0,
30696,30697,2018-02-12,2018-02-20,3,143,23,3504,42796,457.82,
30772,30773,2015-11-28,2015-12-03,1,1586,23,3504,42897,515.0,
30846,30847,2017-06-05,2017-06-10,1,1078,23,3504,43037,1137.0,
30869,30870,2015-03-14,2015-03-22,3,655,23,3166,42829,,2.0
30884,30885,2015-07-10,2015-07-13,3,1053,23,3166,42961,2867.0,
30905,30906,2016-03-07,2016-03-13,1,1738,23,3166,42850,,
30923,30924,2016-11-01,2016-11-09,3,2947,23,3166,43026,530.0,
30940,30941,2017-10-09,2017-10-12,3,869,23,3166,42756,638.66,
30950,30951,2018-08-03,2018-08-08,3,244,23,3166,42763,,2.0
30956,30957,2019-03-20,2019-03-24,2,103,23,3166,42771,,3.0
30959,30960,2019-07-11,2019-07-16,2,3389,23,3166,42783,,2.0
30967,30968,2015-01-30,2015-02-04,3,2635,23,3166,42826,,1.0
30987,30988,2017-09-25,2017-09-28,3,1303,23,3166,42827,512.38,
30997,30998,2018-11-02,2018-11-06,3,1269,23,3166,42831,,3.0
31014,31015,2015-11-24,2015-11-28,3,950,23,3166,42943,2190.0,
31025,31026,2017-03-29,2017-04-05,2,1292,23,3166,42914,1489.0,
31036,31037,2018-05-29,2018-05-30,2,872,23,3166,42943,,2.0
31053,31054,2020-04-07,2020-04-12,2,636,23,3166,42893,,3.0
31086,31087,2019-09-09,2019-09-14,2,1024,23,3166,42958,3763.0,
31088,31089,2019-12-27,2019-12-28,2,826,23,3166,42952,,1.0
31100,31101,2015-10-05,2015-10-09,1,161,23,3166,43019,413.0,
31111,31112,2019-05-20,2019-05-21,3,3199,23,3166,43026,530.0,
31148,31149,2019-07-20,2019-07-29,3,3361,23,3412,42758,1819.18,
31152,31153,2016-08-04,2016-08-10,3,2675,23,3412,42874,560.0,
31199,31200,2019-09-30,2019-10-01,3,2790,23,3412,42764,1385.78,
31209,31210,2015-12-17,2015-12-24,3,2933,23,3412,42848,158800.0,
31246,31247,2016-08-01,2016-08-08,3,281,23,3412,42948,2786.0,
31272,31273,2018-11-09,2018-11-12,2,1806,23,3412,42912,,2.0
31328,31329,2017-06-05,2017-06-10,2,1078,23,3412,43037,,3.0
31329,31330,2018-02-03,2018-02-08,1,404,23,3412,43031,1191.0,
31346,31347,2020-04-21,2020-04-29,2,924,23,3412,42871,560.0,
31364,31365,2018-10-26,2018-10-29,1,1542,23,3346,42924,,1.0
31383,31384,2018-05-23,2018-05-26,2,36,23,3346,42874,560.0,
31386,31387,2019-11-05,2019-11-11,2,3380,23,3346,42832,,2.0
31389,31390,2017-11-24,2017-12-02,3,3310,23,3346,42890,515.0,
31407,31408,2016-11-16,2016-11-24,2,1614,23,3346,42797,,1.0
31423,31424,2019-06-22,2019-06-26,1,374,23,3346,42783,,2.0
31434,31435,2015-03-27,2015-04-01,3,2800,23,3346,42871,,2.0
31439,31440,2015-10-17,2015-10-21,3,978,23,3346,42859,610.0,
31508,31509,2019-08-05,2019-08-10,3,3369,23,3346,42941,2971.0,
31522,31523,2016-12-06,2016-12-07,3,3305,23,3346,42952,,30.0
31535,31536,2018-03-23,2018-03-30,3,547,23,3346,42953,3620.0,
31583,31584,2016-08-13,2016-08-14,2,1222,23,3537,42812,376.64,
31615,31616,2015-02-28,2015-03-08,3,3366,23,3537,42842,,3.0
31618,31619,2016-12-21,2016-12-30,3,54,23,3537,42883,498.0,
31633,31634,2019-10-04,2019-10-12,1,3248,23,3537,42986,,2.0
31651,31652,2017-10-25,2017-11-04,2,377,23,3537,42799,,2.0
31665,31666,2019-09-30,2019-10-01,1,2790,23,3537,42764,1385.78,
31678,31679,2016-02-11,2016-02-18,1,3160,23,3537,42867,199.0,
31717,31718,2015-09-10,2015-09-17,1,185,23,3537,42923,753.0,
31743,31744,2019-08-12,2019-08-19,3,1357,23,3537,42941,,2.0
31748,31749,2020-01-02,2020-01-05,2,819,23,3537,42924,,2.0
31755,31756,2015-09-18,2015-09-22,1,609,23,3537,42960,,2.0
31768,31769,2017-12-25,2017-12-27,2,160,23,3537,42986,354.0,
31772,31773,2018-10-02,2018-10-07,2,965,23,3537,42952,3978.0,
31803,31804,2020-02-22,2020-02-25,2,2456,23,3537,42793,,2.0
31893,31894,2015-03-27,2015-04-01,1,2800,23,3603,42871,,
31919,31920,2018-05-26,2018-05-28,2,1790,23,3603,42877,,1.0
31974,31975,2019-05-16,2019-05-21,2,3223,23,3603,42894,515.0,
32009,32010,2018-10-16,2018-10-23,2,789,23,3603,43015,483.0,
32055,32056,2015-04-13,2015-04-14,1,3143,23,3054,42862,512.0,
32083,32084,2018-03-01,2018-03-10,2,1200,23,3054,42907,456.0,
32100,32101,2015-05-22,2015-05-27,3,3004,23,3054,42780,4028.86,
32108,32109,2016-08-19,2016-08-27,2,2925,23,3054,42813,377.96,
32147,32148,2017-12-27,2018-01-01,1,2765,23,3054,42849,1542.0,
32150,32151,2018-07-19,2018-07-24,3,1393,23,3054,42872,,3.0
32159,32160,2019-07-06,2019-07-14,1,1467,23,3054,42843,,
32170,32171,2015-05-12,2015-05-14,1,1449,23,3054,42944,,2.0
32191,32192,2018-07-19,2018-07-21,1,222,23,3054,42892,515.0,
32219,32220,2017-09-18,2017-09-26,2,99,23,3054,42967,,2.0
32253,32254,2017-12-02,2017-12-09,1,2927,23,3054,43032,,2.0
32270,32271,2020-04-13,2020-04-18,2,1699,23,3054,42920,,3.0
32275,32276,2016-11-08,2016-11-11,2,2925,24,3751,42761,1384.46,
32293,32294,2018-06-07,2018-06-08,1,833,24,3751,42984,,1.0
32309,32310,2018-05-04,2018-05-07,2,3394,24,3751,42847,,1.0
32361,32362,2019-04-12,2019-04-14,3,16,24,3751,42796,,1.0
32365,32366,2019-09-21,2019-10-01,3,2771,24,3751,42790,,1.0
32376,32377,2015-07-22,2015-07-26,1,1816,24,3751,42841,353.32,
32383,32384,2016-11-22,2016-11-26,1,1715,24,3751,42827,512.38,
32423,32424,2016-03-19,2016-03-24,1,1872,24,3751,42943,,1.0
32455,32456,2015-03-30,2015-04-04,1,2752,24,3751,42954,,2.0
32469,32470,2016-04-26,2016-05-04,3,1175,24,3751,42970,,1.0
32537,32538,2018-02-27,2018-02-28,2,746,24,3855,43032,953.0,
32544,32545,2016-08-19,2016-08-22,3,1067,24,3855,42811,2559.92,
32644,32645,2019-01-03,2019-01-05,1,729,24,3855,42859,610.0,
32659,32660,2020-03-27,2020-04-01,2,385,24,3855,42867,,2.0
32660,32661,2020-04-30,2020-05-07,2,2631,24,3855,42840,,2.0
32666,32667,2015-09-17,2015-09-22,3,1648,24,3855,42913,,2.0
32690,32691,2018-03-28,2018-04-01,2,330,24,3855,42908,,1.0
32692,32693,2018-05-22,2018-06-01,3,855,24,3855,42889,515.0,
32769,32770,2020-01-29,2020-01-31,1,3061,24,3855,42881,498.0,
32784,32785,2015-01-08,2015-01-09,3,2817,24,3919,42875,560.0,
32800,32801,2015-06-12,2015-06-15,3,3220,24,3919,42795,543.18,
32806,32807,2020-01-23,2020-01-31,2,2664,24,3919,42775,,1.0
32832,32833,2017-03-22,2017-03-30,3,78,24,3919,43039,,1.0
32853,32854,2016-12-28,2016-12-30,1,1474,24,3919,42810,,1.0
32860,32861,2018-04-14,2018-04-16,1,48,24,3919,42785,,1.0
32867,32868,2019-03-06,2019-03-07,2,214,24,3919,42813,,2.0
32928,32929,2015-07-03,2015-07-07,3,326,24,3919,42933,,
32931,32932,2015-09-29,2015-10-06,3,244,24,3919,42918,,1.0
32944,32945,2017-04-10,2017-04-11,3,2958,24,3919,42891,515.0,
32946,32947,2017-05-24,2017-05-31,2,1843,24,3919,42907,456.0,
32955,32956,2018-01-30,2018-02-01,2,2989,24,3919,42897,515.0,
32958,32959,2018-03-28,2018-04-01,2,330,24,3919,42908,1478.0,
33028,33029,2019-10-05,2019-10-07,2,1154,24,3919,43041,,1.0
33032,33033,2020-04-03,2020-04-06,2,1384,24,3919,42872,560.0,
33060,33061,2020-02-19,2020-02-20,1,106,24,3595,42999,547.0,
33100,33101,2016-01-22,2016-02-01,1,1327,24,3595,42800,,2.0
33145,33146,2016-07-28,2016-08-02,1,2664,24,3595,42830,486.42,
33164,33165,2015-05-27,2015-06-01,3,1349,24,3595,42919,,1.0
33190,33191,2017-12-05,2017-12-08,2,930,24,3595,42944,3686.0,
33200,33201,2019-06-22,2019-06-29,1,434,24,3595,42899,,2.0
33225,33226,2018-06-16,2018-06-19,1,3184,24,3595,42988,,2.0
33233,33234,2019-02-25,2019-03-04,2,1614,24,3595,42980,114.0,
33281,33282,2016-11-08,2016-11-11,2,2925,24,3816,42761,,3.0
33295,33296,2019-09-09,2019-09-17,2,2874,24,3816,42930,156.0,
33301,33302,2018-06-07,2018-06-08,1,833,24,3816,42984,,3.0
33342,33343,2016-06-04,2016-06-07,2,2742,24,3816,42795,,2.0
33381,33382,2016-05-17,2016-05-24,3,106,24,3816,42848,,3.0
33400,33401,2019-04-23,2019-04-28,2,2667,24,3816,42847,,1.0
33471,33472,2015-11-14,2015-11-19,3,1513,24,3816,42965,,3.0
33472,33473,2015-12-02,2015-12-06,1,2800,24,3816,42954,2554.0,
33492,33493,2018-05-18,2018-05-25,2,310,24,3816,42983,,2.0
33550,33551,2016-10-18,2016-10-26,1,2750,24,3433,42874,560.0,
33568,33569,2015-02-18,2015-02-26,1,1428,24,3433,43018,43700.0,
33571,33572,2015-06-12,2015-06-15,3,3220,24,3433,42795,,3.0
33572,33573,2015-12-03,2015-12-09,2,1533,24,3433,42777,2557.5,
33616,33617,2016-08-05,2016-08-06,3,1833,24,3433,42794,,3.0
33624,33625,2017-03-07,2017-03-14,2,1739,24,3433,42794,,2.0
33626,33627,2017-10-09,2017-10-17,3,839,24,3433,42786,79574.0,
33641,33642,2019-11-25,2019-11-28,2,1818,24,3433,42754,1237.5,
33645,33646,2015-04-17,2015-04-19,1,2982,24,3433,42845,823.24,
33661,33662,2017-02-11,2017-02-14,1,1724,24,3433,42834,818.84,
33682,33683,2015-02-16,2015-02-20,2,258,24,3433,42929,321.0,
33730,33731,2015-06-10,2015-06-14,1,600,24,3433,42975,,1.0
33799,33800,2020-01-29,2020-01-31,2,3061,24,3433,42881,,3.0
33803,33804,2020-03-04,2020-03-14,2,3146,24,3433,42963,2355.0,
33847,33848,2015-10-26,2015-10-29,1,147,24,3603,42923,753.0,
33868,33869,2015-11-03,2015-11-04,1,1328,24,3603,42766,,2.0
33876,33877,2016-08-05,2016-08-06,2,1833,24,3603,42794,,2.0
33881,33882,2016-12-28,2016-12-30,2,1474,24,3603,42810,,2.0
33900,33901,2019-10-29,2019-11-03,2,1452,24,3603,42817,,3.0
33916,33917,2015-11-27,2015-11-28,3,1345,24,3603,42856,481.0,
33979,33980,2018-03-09,2018-03-14,2,1399,24,3603,42915,,3.0
33993,33994,2020-02-20,2020-02-25,2,226,24,3603,42905,456.0,
33999,34000,2015-07-04,2015-07-08,1,1770,24,3603,42998,,1.0
34026,34027,2019-01-12,2019-01-13,2,679,24,3603,42960,,1.0
34027,34028,2019-01-19,2019-01-27,2,1663,24,3603,43000,,3.0
34056,34057,2020-01-23,2020-01-24,1,739,24,3603,43036,744.0,
34058,34059,2020-05-23,2020-05-26,2,627,24,3603,42869,,3.0
34136,34137,2016-04-14,2016-04-16,2,2992,24,3047,42783,2452.34,
34141,34142,2016-06-23,2016-06-26,3,2797,24,3047,42798,,2.0
34186,34187,2016-11-22,2016-11-26,3,1715,24,3047,42827,512.38,
34226,34227,2016-06-30,2016-07-03,3,27,24,3047,42933,,1.0
34254,34255,2018-10-06,2018-10-08,3,2632,24,3047,42931,324.0,
34267,34268,2015-05-14,2015-05-15,3,1756,24,3047,42980,,1.0
34269,34270,2015-08-22,2015-08-26,3,749,24,3047,43011,387.0,
34278,34279,2016-09-10,2016-09-15,1,193,24,3047,42965,2281.0,
34316,34317,2019-07-04,2019-07-06,2,920,24,3047,43033,,2.0
34327,34328,2020-01-29,2020-01-31,2,3061,24,3047,42881,498.0,
34329,34330,2020-01-14,2020-01-16,2,3099,24,3047,42999,547.0,
34356,34357,2018-07-16,2018-07-17,2,951,25,3478,42957,,1.0
34392,34393,2016-08-01,2016-08-06,1,3007,25,3478,42775,3206.06,
34418,34419,2020-02-27,2020-03-01,2,2531,25,3478,42766,,2.0
34501,34502,2019-05-23,2019-05-24,2,347,25,3478,42901,196.0,
34553,34554,2019-06-04,2019-06-14,3,3309,25,3478,42962,2241.0,
34562,34563,2020-05-21,2020-05-28,2,3358,25,3478,43005,,3.0
34582,34583,2018-05-28,2018-06-04,1,541,25,3478,43034,,2.0
34591,34592,2020-01-25,2020-01-28,1,985,25,3478,42914,,2.0
34594,34595,2020-02-10,2020-02-16,2,43,25,3478,42957,2789.0,
34620,34621,2020-02-25,2020-02-28,3,913,25,3287,43031,,
34650,34651,2016-08-19,2016-08-23,1,268,25,3287,42785,,2.0
34655,34656,2017-08-17,2017-08-19,3,1104,25,3287,42782,,3.0
34670,34671,2019-10-31,2019-11-02,2,1579,25,3287,42757,1784.42,
34687,34688,2017-02-10,2017-02-11,3,2851,25,3287,42884,498.0,
34715,34716,2020-03-18,2020-03-21,2,2572,25,3287,42826,537.24,
34724,34725,2016-04-27,2016-05-07,3,1487,25,3287,42947,,3.0
34739,34740,2017-12-28,2017-12-30,3,1353,25,3287,42945,3210.0,
34740,34741,2018-04-16,2018-04-19,1,1270,25,3287,42948,,1.0
34749,34750,2019-06-01,2019-06-02,3,2375,25,3287,42922,,2.0
34773,34774,2016-11-22,2016-11-27,2,1459,25,3287,42963,,1.0
34780,34781,2017-12-06,2017-12-10,3,516,25,3287,42999,547.0,
34812,34813,2015-01-27,2015-02-03,3,38,25,3287,43020,,3.0
34827,34828,2018-04-20,2018-04-21,1,1734,25,3287,43020,562.0,
34850,34851,2016-02-20,2016-02-23,2,1586,25,3916,42913,,2.0
34911,34912,2015-07-27,2015-07-28,1,812,25,3916,42869,,1.0
34914,34915,2015-12-16,2015-12-21,3,1530,25,3916,42831,369.6,
34928,34929,2017-09-07,2017-09-08,1,1386,25,3916,42829,,2.0
34952,34953,2015-02-25,2015-03-02,1,2523,25,3916,42950,2603.0,
34980,34981,2019-01-10,2019-01-15,2,2592,25,3916,42897,,3.0
34986,34987,2019-12-07,2019-12-12,2,1463,25,3916,42918,789.0,
35033,35034,2019-03-23,2019-03-26,2,220,25,3916,42955,2366.0,
35046,35047,2015-02-25,2015-02-28,2,652,25,3916,43031,,3.0
35065,35066,2018-06-08,2018-06-13,3,781,25,3916,43023,,1.0
35069,35070,2020-02-19,2020-02-22,2,1077,25,3916,43006,,1.0
35073,35074,2020-01-13,2020-01-16,2,1653,25,3916,42925,3.0,
35085,35086,2019-04-12,2019-04-15,2,2486,25,3622,42787,,2.0
35112,35113,2019-04-20,2019-04-29,2,382,25,3622,42975,,3.0
35139,35140,2018-04-09,2018-04-17,3,317,25,3622,42810,,1.0
35212,35213,2017-10-25,2017-10-26,1,507,25,3622,42939,,3.0
35231,35232,2019-08-24,2019-08-25,1,2411,25,3622,42901,196.0,
35244,35245,2016-05-06,2016-05-07,1,1700,25,3622,42978,,
35263,35264,2019-01-30,2019-02-01,2,453,25,3622,42955,2366.0,
35312,35313,2019-09-10,2019-09-13,2,3023,25,3950,42818,1907.62,
35359,35360,2016-08-01,2016-08-06,1,3007,25,3950,42775,3206.06,
35378,35379,2019-03-15,2019-03-20,3,2544,25,3950,42782,,3.0
35398,35399,2016-08-26,2016-08-27,3,386,25,3950,42867,,2.0
35433,35434,2019-12-27,2019-12-31,2,2481,25,3950,42836,823.24,
35435,35436,2020-01-22,2020-01-23,2,1055,25,3950,42849,,10.0
35436,35437,2020-02-20,2020-02-25,1,430,25,3950,42819,,3.0
35458,35459,2017-10-25,2017-10-26,1,507,25,3950,42939,2915.0,
35463,35464,2018-02-19,2018-02-24,2,1224,25,3950,42942,2749.0,
35482,35483,2020-05-28,2020-05-31,2,664,25,3950,42891,,2.0
35502,35503,2016-11-22,2016-11-27,3,1459,25,3950,42963,2355.0,
35533,35534,2020-01-10,2020-01-11,2,871,25,3950,42964,2824.0,
35566,35567,2020-01-21,2020-01-29,3,1812,25,3950,43013,354.0,
35604,35605,2016-12-20,2016-12-28,1,1691,25,3599,42933,1154.0,
35679,35680,2018-07-14,2018-07-19,2,1383,25,3599,42833,,3.0
35740,35741,2015-10-12,2015-10-13,2,2781,25,3599,43001,625.0,
35745,35746,2016-05-16,2016-05-21,1,2613,25,3599,42980,114.0,
35788,35789,2015-10-16,2015-10-18,3,42,25,3599,43028,,3.0
35822,35823,2019-04-12,2019-04-15,2,2486,25,3110,42787,,1.0
35831,35832,2019-06-25,2019-07-03,1,2699,25,3110,42863,398.0,
35836,35837,2019-08-14,2019-08-15,1,1386,25,3110,42888,498.0,
35886,35887,2018-04-09,2018-04-17,3,317,25,3110,42810,1282.82,
35898,35899,2020-02-27,2020-03-01,3,2531,25,3110,42766,7011.62,
35915,35916,2017-01-30,2017-02-03,1,2661,25,3110,42865,,3.0
35928,35929,2018-03-21,2018-03-25,1,660,25,3110,42863,,2.0
35945,35946,2020-02-20,2020-02-25,1,430,25,3110,42819,,3.0
35983,35984,2018-11-23,2018-12-01,2,842,25,3110,42887,498.0,
35987,35988,2019-04-27,2019-04-29,2,1006,25,3110,42904,13500.0,
35992,35993,2019-12-04,2019-12-11,3,1247,25,3110,42918,,2.0
35996,35997,2015-03-11,2015-03-21,1,375,25,3110,43011,387.0,
36000,36001,2015-08-05,2015-08-12,2,2953,25,3110,42966,3415.0,
36005,36006,2016-05-16,2016-05-21,1,2613,25,3110,42980,114.0,
36018,36019,2018-01-25,2018-02-01,2,367,25,3110,42965,2281.0,
36020,36021,2018-04-03,2018-04-05,2,2682,25,3110,42975,215.0,
36072,36073,2020-01-10,2020-01-12,2,2358,25,3110,42868,,3.0
36147,36148,2019-01-03,2019-01-06,3,2394,25,3728,42737,,3.0
36203,36204,2020-04-11,2020-04-18,2,2374,25,3728,42848,,1.0
36204,36205,2015-01-02,2015-01-07,3,849,25,3728,42897,,2.0
36206,36207,2015-05-21,2015-05-25,3,520,25,3728,42904,,3.0
36219,36220,2017-02-25,2017-02-27,3,1537,25,3728,42904,,3.0
36275,36276,2019-01-18,2019-01-25,2,1092,25,3728,43007,,2.0
36294,36295,2015-01-27,2015-02-03,3,38,25,3728,43020,,1.0
36297,36298,2015-03-19,2015-03-24,3,1641,25,3728,43031,,3.0
36317,36318,2018-06-08,2018-06-13,2,781,25,3728,43023,64300.0,
36367,36368,2015-05-30,2015-06-04,3,1324,26,3455,42814,369.82,
36409,36410,2016-07-26,2016-08-02,1,681,26,3455,42853,,3.0
36429,36430,2020-01-28,2020-02-01,2,3015,26,3455,42877,560.0,
36494,36495,2017-06-13,2017-06-20,2,1875,26,3455,42987,456.0,
36518,36519,2017-05-15,2017-05-16,2,885,26,3455,43027,,1.0
36527,36528,2020-02-26,2020-02-27,2,1789,26,3455,43021,,2.0
36528,36529,2020-01-04,2020-01-11,2,1299,26,3455,42927,91.0,
36564,36565,2019-11-23,2019-11-29,2,62,26,3032,42762,2106.06,
36578,36579,2019-10-19,2019-10-25,2,731,26,3032,42964,2824.0,
36588,36589,2016-01-25,2016-01-28,1,1842,26,3032,42794,,2.0
36615,36616,2020-01-31,2020-02-05,2,1701,26,3032,42773,8703.64,
36639,36640,2019-04-06,2019-04-11,3,875,26,3032,42819,,2.0
36669,36670,2018-02-15,2018-02-20,2,2918,26,3032,42948,,3.0
36715,36716,2020-02-28,2020-03-04,2,3142,26,3032,42991,438.0,
36724,36725,2017-12-02,2017-12-07,3,296,26,3032,43020,562.0,
36726,36727,2018-08-13,2018-08-15,3,35,26,3032,43019,,2.0
36741,36742,2020-04-15,2020-04-16,2,42,26,3032,42936,,2.0
36788,36789,2017-10-24,2017-10-27,2,240,26,3193,43023,,2.0
36815,36816,2018-11-19,2018-11-26,2,741,26,3193,42812,376.64,
36902,36903,2020-03-13,2020-03-18,2,700,26,3193,42927,,3.0
36914,36915,2016-09-14,2016-09-19,1,1200,26,3193,42963,2355.0,
36962,36963,2020-01-23,2020-01-30,1,1296,26,3193,42848,1588.0,
36971,36972,2020-04-02,2020-04-08,2,1739,26,3193,42881,,2.0
37050,37051,2020-01-10,2020-01-15,2,211,26,3812,42815,,3.0
37111,37112,2018-10-04,2018-10-09,3,1809,26,3812,42885,498.0,
